URL,SIZE(bytes),NO OF OUTLINKS,CONTENT-TYPE
https://www.theguardian.com/us-news/2018/dec/06/north-carolina-democrat-withdraws-concession-congress,923874,134,text/html
https://www.theguardian.com/us-news/new-hampshire/2018/mar/19/all,632122,129,text/html
https://www.theguardian.com/us-news/live/2019/feb/15/trump-national-emergency-news-live-latest-updates-border-wall-mexico-us-politics-today?page=with%3Ablock-5c674ee3e4b0bdb6048fcd38,1086684,267,text/html
https://www.theguardian.com/us-news/massachusetts?page=2,695219,154,text/html
https://www.theguardian.com/us-news/2018/aug/30/andrew-gillum-stacey-abrams-black-candidates-trump,949444,152,text/html
https://www.theguardian.com/us-news/donaldtrump?page=3,717057,164,text/html
https://www.theguardian.com/us-news/series/anywhere-but-washington/2017/may/23/all,630151,126,text/html
https://www.theguardian.com/us-news/live/2019/feb/15/trump-national-emergency-news-live-latest-updates-border-wall-mexico-us-politics-today?page=with%3Ablock-5c670af7e4b022557d245b97,1070160,208,text/html
https://www.theguardian.com/us-news/2018/nov/19/new-hampshire-facing-demographic-crunch-as-population-ages,937914,145,text/html
https://www.theguardian.com/us-news/massachusetts?page=3,717370,160,text/html
https://www.theguardian.com/us-news/2018/jan/05/donald-trump-twitter-no-ban,952363,152,text/html
https://www.theguardian.com/us-news/video/2017/jan/23/donald-trump-swamp-hope-and-hypocrisy-video,919898,136,text/html
https://www.theguardian.com/us-news/2019/jan/13/john-delaney-don-quixote-american-dream-president-2020,956479,157,text/html
https://www.theguardian.com/us-news/video/2016/nov/03/donald-trump-hillary-clinton-nevada-voters-women,903288,132,text/html
https://www.theguardian.com/us-news/donaldtrump?page=2,693008,153,text/html
https://www.theguardian.com/us-news/live/2019/feb/15/trump-national-emergency-news-live-latest-updates-border-wall-mexico-us-politics-today?page=with%3Ablock-5c6737d8e4b022557d245ce7,1086686,267,text/html
https://www.theguardian.com/us-news/massachusetts?page=4,722938,162,text/html
https://www.theguardian.com/us-news/live/2019/feb/15/trump-national-emergency-news-live-latest-updates-border-wall-mexico-us-politics-today?page=with%3Ablock-5c672e90e4b03c02323519c5,1070152,208,text/html
https://www.theguardian.com/us-news/south-dakota,726665,161,text/html
https://www.theguardian.com/us-news/2019/feb/14/jussie-smollett-interview-alleged-attack-forever-changed-trump,927636,141,text/html
https://www.theguardian.com/us-news/series/anywhere-but-washington/2017/jan/05/all,629895,125,text/html
https://www.theguardian.com/us-news/2019/feb/15/donald-trump-hints-at-extension-to-china-trade-talks,916268,140,text/html
https://www.theguardian.com/us-news/virginia,733189,171,text/html
https://www.theguardian.com/us-news/series/keystone-xl-driving-the-us-pipeline-route/2017/may/03/all,635957,129,text/html
https://www.theguardian.com/us-news/2018/jan/23/man-bites-dog-new-hampshire-man-sinks-teeth-into-police-canine,918178,129,text/html
https://www.theguardian.com/us-news/live/2019/feb/15/trump-national-emergency-news-live-latest-updates-border-wall-mexico-us-politics-today?page=with%3Ablock-5c6744dae4b0bdb6048fcd08,1086686,267,text/html
https://www.theguardian.com/us-news/2018/nov/20/massachusetts-recreational-pot-legal-sales-begin,942538,139,text/html
https://www.theguardian.com/us-news/live/2019/feb/15/trump-national-emergency-news-live-latest-updates-border-wall-mexico-us-politics-today?page=with%3Ablock-5c66ec9ce4b03c0232351750,1060347,200,text/html
https://www.theguardian.com/us-news/2018/sep/12/new-hampshire-molly-kelly-is-democratic-nominee-for-governor,924681,134,text/html
https://www.theguardian.com/us-news/video/2018/feb/26/this-country-has-been-violated-trumps-wall-ignites-tensions-in-arizona-video,893246,126,text/html
https://www.theguardian.com/us-news/2017/may/04/keystone-xl-pipeline-route-trump-job-claim-myth,1006129,154,text/html
https://www.theguardian.com/us-news/donaldtrump/2019/feb/13/all,652613,140,text/html
https://www.theguardian.com/us-news/live/2019/feb/15/trump-national-emergency-news-live-latest-updates-border-wall-mexico-us-politics-today?page=with%3Ablock-5c673f66e4b022557d245d29,1086686,267,text/html
https://www.theguardian.com/us-news/new-hampshire?page=3,720453,164,text/html
https://www.theguardian.com/us-news/2018/nov/21/boston-police-gang-assessment-database-immigrants-lawsuit,938611,145,text/html
https://www.theguardian.com/us-news/live/2019/feb/15/trump-national-emergency-news-live-latest-updates-border-wall-mexico-us-politics-today?page=with%3Ablock-5c675982e4b03c0232351ac8,1086677,267,text/html
https://www.theguardian.com/us-news/shortcuts/2019/feb/15/does-donald-trump-waistline-back-up-claims-hes-the-healthiest-president-ever,921858,133,text/html
https://www.theguardian.com/us-news/series/keystone-xl-driving-the-us-pipeline-route/2017/may/04/all,635621,128,text/html
https://www.theguardian.com/us-news/2018/sep/28/ben-jealous-maryland-governor-interview,965072,158,text/html
https://www.theguardian.com/us-news/series/keystone-xl-driving-the-us-pipeline-route/2017/may/02/all,637627,130,text/html
https://www.theguardian.com/us-news/live/2019/feb/15/trump-national-emergency-news-live-latest-updates-border-wall-mexico-us-politics-today?page=with%3Ablock-5c675e0ae4b0bdb6048fcd77,1086686,267,text/html
https://www.theguardian.com/us-news/all,677025,148,text/html
https://www.theguardian.com/us-news/2019/jan/11/immigration-migrant-children-tornillo-camp-closing,934212,138,text/html
https://www.theguardian.com/us-news/new-york/2019/feb/07/all,631694,127,text/html
https://www.theguardian.com/us-news/new-hampshire?page=2,721062,158,text/html
https://www.theguardian.com/us-news/illinois,720124,160,text/html
https://www.theguardian.com/us-news/2019/jan/12/five-dead-huge-snowstorm-washington-dc,938984,141,text/html
https://www.theguardian.com/us-news/video/2016/oct/26/millenial-voters-us-election-trump-clinton-third-party-video,903815,132,text/html
https://www.theguardian.com/us-news/baltimore,721929,160,text/html
https://www.theguardian.com/us-news/video/2018/mar/19/trump-death-penalty-drug-dealers-opioids-video,889806,126,text/html
https://www.theguardian.com/us-news/march-for-our-lives,727254,164,text/html
https://www.theguardian.com/us-news/2019/jan/22/adam-moss-bids-farewell-new-york-magazine,954716,155,text/html
https://www.theguardian.com/us-news/2019/feb/15/pro-israel-donors-spent-over-22m-on-lobbying-and-contributions-in-2018,926887,147,text/html
https://www.theguardian.com/us-news/2019/feb/07/us-boyfriend-of-russian-agent-maria-butina-charged-with,920868,133,text/html
https://www.theguardian.com/us-news/video/2016/oct/18/milwaukee-wisconsin-segregation-young-black-voters-election-video,903757,132,text/html
https://www.theguardian.com/us-news/new-hampshire?page=4,690681,150,text/html
https://www.theguardian.com/us-news/2018/nov/03/baltimore-non-voters-vote-counts-midterms,940283,152,text/html
https://www.theguardian.com/us-news/2019/feb/03/trump-mueller-report-attorney-general,920436,135,text/html
https://www.theguardian.com/us-news/2019/feb/09/stacey-abrams-democrat-georgia-2020,929866,145,text/html
https://www.theguardian.com/us-news/2017/mar/07/the-resistance-now-email-sign-up-weekly-updates,917991,130,text/html
https://www.theguardian.com/us-news/2019/jan/23/muslim-terror-attack-plot-islamberg-rochester-new-york,929965,135,text/html
https://www.theguardian.com/us-news/2019/feb/09/senator-elizabeth-warren-democrat-2020-presidential-campaign,951338,148,text/html
https://www.theguardian.com/us-news/2019/feb/08/matthew-whitaker-mueller-investigation-house-hearing-trump,936753,145,text/html
https://www.theguardian.com/us-news/2018/oct/19/rick-hutzell-maryland-shooting-capital-gazette-editor-of-the-year-award,920339,131,text/html
https://www.theguardian.com/us-news/2018/mar/19/donald-trump-death-penalty-drug-dealers-opioids-new-hampshire,928724,145,text/html
https://www.theguardian.com/us-news/series/anywhere-but-washington/2016/sep/22/all,630445,127,text/html
https://www.theguardian.com/us-news/maryland?page=3,709619,157,text/html
https://www.theguardian.com/us-news/us-elections-2020/2019/feb/15/all,627442,126,text/html
https://www.theguardian.com/us-news/new-york/2019/jan/25/all,631881,129,text/html
https://www.theguardian.com/us-news/maryland?page=2,700957,156,text/html
https://www.theguardian.com/us-news/series/anywhere-but-washington/2017/aug/09/all,629440,122,text/html
https://www.theguardian.com/us-news/2019/jan/16/julian-castro-new-hampshire-campaign-2020,946802,142,text/html
https://www.theguardian.com/us-news/2019/feb/08/cory-booker-iowa-campaign-stop-democrat-2020-race,935794,141,text/html
https://www.theguardian.com/us-news/2019/feb/13/federal-judge-finds-manafort-lied-to-mueller,923300,135,text/html
https://www.theguardian.com/us-news/2018/nov/29/climate-report-trump-tried-to-bury-rising-seas-coastal-residents,918354,144,text/html
https://www.theguardian.com/us-news/2019/feb/09/bernie-sanders-2020-outsider-campaign,995528,175,text/html
https://www.theguardian.com/us-news/trump-russia-inquiry?page=2,681412,147,text/html
https://www.theguardian.com/us-news/series/anywhere-but-washington/2016/oct/13/all,630516,126,text/html
https://www.theguardian.com/us-news/2018/jan/06/brutal-bone-chilling-cold-us-east-coast-storm,918749,134,text/html
https://www.theguardian.com/us-news/2019/jan/13/snow-storm-power-flights-airports-washington-virginia-north-carolina-midwest,923244,135,text/html
https://www.theguardian.com/us-news/2018/oct/24/new-hampshire-voter-suppression-midterm-elections,955947,153,text/html
https://www.theguardian.com/us-news/series/anywhere-but-washington/2016/nov/03/all,630484,126,text/html
https://www.theguardian.com/us-news/new-york/2019/jan/23/all,639763,134,text/html
https://www.theguardian.com/us-news/2019/jan/31/roger-stone-mueller-trump-russia-investigation-evidence,923639,137,text/html
https://www.theguardian.com/us-news/trump-russia-inquiry?page=3,686853,150,text/html
https://www.theguardian.com/us-news/video/2017/aug/10/vladimir-putin-republican-popularity-alabama-senate-primary,890621,122,text/html
https://www.theguardian.com/us-news/us-elections-2020/2019/feb/09/all,639123,132,text/html
https://www.theguardian.com/us-news/2018/feb/27/levi-sanders-bernie-sanders-running-for-congress-new-hampshire,917973,129,text/html
https://www.theguardian.com/us-news/2019/feb/13/howard-schultz-i-dont-see-color-potential-2020-candidate-criticized,925757,137,text/html
https://www.theguardian.com/us-news/new-york/2019/jan/19/all,627097,126,text/html
https://www.theguardian.com/us-news/series/anywhere-but-washington/2016/oct/06/all,630300,126,text/html
https://www.theguardian.com/us-news/maryland?page=4,731770,163,text/html
https://www.theguardian.com/us-news/2019/jan/29/roger-stone-arraignment-trump-russia-mueller-investigation,927070,142,text/html
https://www.theguardian.com/us-news/trump-russia-inquiry?page=4,733309,174,text/html
https://www.theguardian.com/us-news/2019/jan/30/baltimore-marijuana-decriminalization-no-more-prosecutions-cannabis-police-law,920761,133,text/html
https://www.theguardian.com/us-news/2019/jan/21/democrats-control-new-york-state-senate-pass-bills,932582,145,text/html
https://www.theguardian.com/us-news/series/anywhere-but-washington/2016/nov/11/all,630569,127,text/html
https://www.theguardian.com/us-news/2019/feb/06/beto-orourke-2020-presidential-run-decision,924673,141,text/html
https://www.theguardian.com/us-news/2018/jan/07/us-east-coast-record-lows-sunday-deep-freeze,923222,134,text/html
https://www.theguardian.com/us-news/series/anywhere-but-washington/2017/jan/23/all,629634,124,text/html
https://www.theguardian.com/us-news/2019/jan/20/kirsten-gillibrand-tulsi-gabbard-2020-democratic-candidates,938334,148,text/html
https://www.theguardian.com/us-news/2018/nov/03/baltimore-amazon-warehouse-collapse,918978,131,text/html
https://www.theguardian.com/us-news/2019/jan/30/mueller-evidence-leaked-online-russians,945822,145,text/html
https://www.theguardian.com/us-news/2017/jan/04/mike-pence-repeal-obama-healthcare-law-first,935509,139,text/html
https://www.theguardian.com/us-news/robert-mueller,714403,166,text/html
https://www.theguardian.com/us-news/new-york/2019/jan/22/all,631719,128,text/html
https://www.theguardian.com/us-news/2019/feb/10/amy-klobuchar-2020-presidential-run-speech,934815,144,text/html
https://www.theguardian.com/us-news/maine,727854,163,text/html
https://www.theguardian.com/us-news/2019/jan/25/roger-stone-a-master-of-the-political-dirty-trick,939608,145,text/html
https://www.theguardian.com/us-news/florida-school-shooting,694929,153,text/html
https://www.theguardian.com/us-news/2017/jan/05/democrats-prepare-for-confirmation-battle-over-troublesome-trump-cabinet-nominees,928190,136,text/html
https://www.theguardian.com/us-news/live/2019/jan/29/trump-roger-stone-mueller-news-live-latest-updates-wray-haspel-fbi-hearing-us-politics-today,1022519,214,text/html
https://www.theguardian.com/us-news/gun-control,690122,151,text/html
https://www.theguardian.com/us-news/roger-stone,669745,140,text/html
https://www.theguardian.com/us-news/2018/oct/02/safiya-wazir-new-hampshire-refugee-state-representative,951956,144,text/html
https://www.theguardian.com/us-news/2019/jan/29/woman-trapped-elevator-new-york-manhattan-warren-stephens-,919711,131,text/html
https://www.theguardian.com/us-news/2018/oct/21/2020-democratic-presidential-candidates-biden-booker-harris-trump,943382,148,text/html
https://www.theguardian.com/us-news/elizabeth-warren,698777,152,text/html
https://www.theguardian.com/us-news/video/2019/feb/04/three-things-you-may-not-know-about-elizabeth-warren-video-profile,909193,133,text/html
https://www.theguardian.com/us-news/2019/jan/09/shutdown-trump-border-wall-demand,925571,139,text/html
https://www.theguardian.com/us-news/2018/dec/09/cory-booker-2020-new-hampshire,939231,149,text/html
https://www.theguardian.com/us-news/2018/aug/21/paul-manafort-convicted-of-tax-in-virginia-federal-court,960813,152,text/html
https://www.theguardian.com/us-news/us-politics/all,691321,154,text/html
