URL,HTTP STATUS CODE
https://www.theguardian.com/us-news/2018/dec/27/kevin-spacey-sexual-assault-snapchat-video,200
https://www.theguardian.com/us-news/2018/dec/06/north-carolina-democrat-withdraws-concession-congress,200
https://www.theguardian.com/us-news/new-hampshire/2018/mar/19/all,200
https://www.theguardian.com/us-news/live/2019/feb/15/trump-national-emergency-news-live-latest-updates-border-wall-mexico-us-politics-today?page=with%3Ablock-5c674ee3e4b0bdb6048fcd38,200
https://www.theguardian.com/us-news/massachusetts?page=2,200
https://www.theguardian.com/us-news/2018/aug/30/andrew-gillum-stacey-abrams-black-candidates-trump,200
https://www.theguardian.com/us-news/donaldtrump?page=3,200
https://www.theguardian.com/us-news/series/anywhere-but-washington/2017/may/23/all,200
https://www.theguardian.com/us-news/live/2019/feb/15/trump-national-emergency-news-live-latest-updates-border-wall-mexico-us-politics-today?page=with%3Ablock-5c670af7e4b022557d245b97,200
https://www.theguardian.com/us-news/2018/nov/19/new-hampshire-facing-demographic-crunch-as-population-ages,200
https://www.theguardian.com/us-news/us-midterm-elections-2018/rss,200
https://www.theguardian.com/us-news/2018/jan/05/donald-trump-twitter-no-ban,200
https://www.theguardian.com/us-news/massachusetts?page=3,200
https://www.theguardian.com/us-news/video/2017/jan/23/donald-trump-swamp-hope-and-hypocrisy-video,200
https://www.theguardian.com/us-news/2019/jan/13/john-delaney-don-quixote-american-dream-president-2020,200
https://www.theguardian.com/us-news/video/2016/nov/03/donald-trump-hillary-clinton-nevada-voters-women,200
https://www.theguardian.com/us-news/live/2019/feb/15/trump-national-emergency-news-live-latest-updates-border-wall-mexico-us-politics-today?page=with%3Ablock-5c6737d8e4b022557d245ce7,200
https://www.theguardian.com/us-news/donaldtrump?page=2,200
https://www.theguardian.com/us-news/massachusetts?page=4,200
https://www.theguardian.com/us-news/live/2019/feb/15/trump-national-emergency-news-live-latest-updates-border-wall-mexico-us-politics-today?page=with%3Ablock-5c672e90e4b03c02323519c5,200
https://www.theguardian.com/us-news/south-dakota,200
https://www.theguardian.com/us-news/new-hampshire/rss,200
https://www.theguardian.com/us-news/2019/feb/14/jussie-smollett-interview-alleged-attack-forever-changed-trump,200
https://www.theguardian.com/us-news/2019/feb/15/donald-trump-hints-at-extension-to-china-trade-talks,200
https://www.theguardian.com/us-news/series/anywhere-but-washington/2017/jan/05/all,200
https://www.theguardian.com/us-news/virginia,200
https://www.theguardian.com/us-news/series/keystone-xl-driving-the-us-pipeline-route/2017/may/03/all,200
https://www.theguardian.com/us-news/2018/jan/23/man-bites-dog-new-hampshire-man-sinks-teeth-into-police-canine,200
https://www.theguardian.com/us-news/live/2019/feb/15/trump-national-emergency-news-live-latest-updates-border-wall-mexico-us-politics-today?page=with%3Ablock-5c6744dae4b0bdb6048fcd08,200
https://www.theguardian.com/us-news/2018/nov/20/massachusetts-recreational-pot-legal-sales-begin,200
https://www.theguardian.com/us-news/live/2019/feb/15/trump-national-emergency-news-live-latest-updates-border-wall-mexico-us-politics-today?page=with%3Ablock-5c66ec9ce4b03c0232351750,200
